PSA_ID,Domain,Sub_Category,English,Kiswahili,Target_Language,Source,Date,Metadata
HEALTH_325,Health,,Cracked bottles can harbor germs. Replace damaged feeding equipment promptly.,Chupa zilizopasuka zinaweza kuhifadhi vijidudu. Badilisha vifaa vya kulishia vilivyoharibika haraka.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1610; class=extracted_from_class_dataset
HEALTH_326,Health,,Sleeping under treated nets reduces malaria risk for pregnant women and unborn babies.,Kulala chini ya vyandarua vilivyotibiwa hupunguza hatari ya malaria kwa wanawake wajawazito na watoto ambao hawajazaliwa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1611; class=extracted_from_class_dataset
HEALTH_327,Health,,"Before 6 months, breast milk provides all the fluids a baby needs.","Kabla ya miezi 6, maziwa ya mama hutoa maji yote ambayo mtoto anahitaji.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1613; class=extracted_from_class_dataset
HEALTH_328,Health,,"Strong soaps can irritate babys skin. Use mild, unscented options.","Sabuni kali zinaweza kuwasha ngozi ya mtoto. Tumia chaguo laini, zisizo na harufu.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1614; class=extracted_from_class_dataset
HEALTH_329,Health,,Repeated ear infections can cause hearing loss. Visit a health worker promptly.,Maambukizi ya sikio yanayorudiwa yanaweza kusababisha upotevu wa kusikia. Mtembelee mfanyakazi wa afya haraka.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1615; class=extracted_from_class_dataset
HEALTH_330,Health,,"If the cord stump bleeds or oozes pus, seek medical attention immediately.","Ikiwa kisiki cha kamba kitatoka damu au kutoa usaha, tafuta matibabu mara moja.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1616; class=extracted_from_class_dataset
HEALTH_331,Health,,"Play is vital for a childs emotional, physical, and cognitive development.","Kucheza ni muhimu kwa ukuaji wa kihisia, kimwili, na kiakili wa mtoto.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1617; class=extracted_from_class_dataset
HEALTH_332,Health,,"If sharing a bed with a baby, ensure the space is firm, flat, and free of pillows or loose bedding.","Ikiwa unashiriki kitanda kimoja na mtoto, hakikisha nafasi hiyo ni imara, tambarare, na haina mito au matandiko yaliyolegea.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1618; class=extracted_from_class_dataset
HEALTH_333,Health,,Guide older children to handle babies gently to prevent unintentional harm.,Waongoze watoto wakubwa kuwashughulikia watoto kwa upole ili kuzuia madhara yasiyokusudiwa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1619; class=extracted_from_class_dataset
HEALTH_334,Health,,"A mothers diet during pregnancy influences her childs long-term health. Eat diverse, nutritious foods.",Lishe ya mama wakati wa ujauzito huathiri afya ya muda mrefu ya mtoto wake. Kula vyakula mbalimbali na vyenye lishe.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1620; class=extracted_from_class_dataset
HEALTH_335,Health,,"Even for a moment, leaving a baby on a bed or table unattended can lead to falls and injuries.","Hata kwa muda mfupi, kumwacha mtoto kitandani au mezani bila mtu anayemtunza kunaweza kusababisha kuanguka na majeraha.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1621; class=extracted_from_class_dataset
HEALTH_336,Health,,Select toys that are safe and suitable for your childs age to prevent choking and injury.,Chagua vitu vya kuchezea ambavyo ni salama na vinafaa kwa umri wa mtoto wako ili kuzuia kusongwa na kuumia.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1622; class=extracted_from_class_dataset
HEALTH_337,Health,,"Stay calm, call for help, and follow safe delivery steps if birth begins unexpectedly.","Tulia, piga simu kuomba msaada, na fuata hatua salama za kujifungua ikiwa kujifungua kutaanza bila kutarajia.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1623; class=extracted_from_class_dataset
HEALTH_338,Health,,Give children aged 6 months to 5 years vitamin A supplements every 6 months to strengthen immunity.,Wape watoto wenye umri wa miezi 6 hadi miaka 5 virutubisho vya vitamini A kila baada ya miezi 6 ili kuimarisha kinga.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1624; class=extracted_from_class_dataset
HEALTH_339,Health,,Some over-the-counter drugs can harm your unborn baby. Always consult a health worker.,Baadhi ya dawa zinazouzwa bila agizo la daktari zinaweza kumdhuru mtoto wako ambaye hajazaliwa. Daima wasiliana na mfanyakazi wa afya.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1625; class=extracted_from_class_dataset
HEALTH_340,Health,,"Include iron-rich foods like spinach, liver, and beans in the diet to prevent anemia.","Jumuisha vyakula vyenye madini mengi kama vile mchicha, ini, na maharagwe katika lishe ili kuzuia upungufu wa damu.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1626; class=extracted_from_class_dataset
HEALTH_341,Health,,"Bleeding, severe headaches, blurred vision, or swelling are danger signs seek care immediately.","Kutokwa na damu, maumivu makali ya kichwa, kuona vibaya, au uvimbe ni dalili za hatari - tafuta huduma mara moja.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1627; class=extracted_from_class_dataset
HEALTH_342,Health,,Stick to the national immunization schedule to protect children from deadly diseases.,Zingatia ratiba ya kitaifa ya chanjo ili kuwalinda watoto dhidi ya magonjwa hatari.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1628; class=extracted_from_class_dataset
HEALTH_343,Health,,Postpartum depression is real. Encourage new mothers to seek help and talk openly.,Msongo wa mawazo baada ya kujifungua ni halisi. Wahimize akina mama wapya kutafuta msaada na kuzungumza waziwazi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1629; class=extracted_from_class_dataset
HEALTH_344,Health,,"Feed your baby when they show hunger signs, not on a strict schedule. Watch for cues.","Lisha mtoto wako anapoonyesha dalili za njaa, si kwa ratiba kali. Kuwa mwangalifu kwa vidokezo.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1630; class=extracted_from_class_dataset
HEALTH_345,Health,,Always boil and cool water used for preparing baby formula to avoid infections.,Chemsha na upoeze maji yanayotumika kutayarisha maziwa ya mtoto ili kuepuka maambukizi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1631; class=extracted_from_class_dataset
HEALTH_346,Health,,Partner involvement during antenatal and postnatal care improves family health outcomes.,Ushiriki wa mshirika wakati wa utunzaji wa ujauzito na baada ya kujifungua huboresha matokeo ya afya ya familia.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1632; class=extracted_from_class_dataset
HEALTH_347,Health,,Wash baby feeding items with soap and clean water to prevent diarrheal diseases.,Osha vitu vya kunyonyesha mtoto kwa sabuni na maji safi ili kuzuia magonjwa ya kuhara.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1633; class=extracted_from_class_dataset
HEALTH_348,Health,,"Sunken eyes, dry mouth, and less urine may indicate dehydration. Give fluids and seek care.","Macho yaliyozama, mdomo mkavu, na mkojo mdogo vinaweza kuonyesha upungufu wa maji mwilini. Mpe maji na utafute huduma.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1634; class=extracted_from_class_dataset
HEALTH_349,Health,,Giving herbs to infants can delay proper treatment and worsen illness. Seek medical advice.,Kuwapa watoto wachanga mimea kunaweza kuchelewesha matibabu sahihi na kuzidisha ugonjwa. Tafuta ushauri wa daktari.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1635; class=extracted_from_class_dataset
HEALTH_350,Health,,Keep the umbilical cord stump dry and clean to prevent infection.,Weka kisiki cha kitovu kikavu na kisafi ili kuzuia maambukizi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1636; class=extracted_from_class_dataset
HEALTH_351,Health,,Early testing helps protect the unborn baby from HIV transmission.,Kupima mapema husaidia kumlinda mtoto ambaye hajazaliwa kutokana na maambukizi ya VVU.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1637; class=extracted_from_class_dataset
HEALTH_352,Health,,Violence harms pregnant women physically and mentally. Support and refer survivors for help.,Vurugu huwadhuru wanawake wajawazito kimwili na kiakili. Wasaidie na uwape rufaa manusura kwa msaada.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1638; class=extracted_from_class_dataset
HEALTH_353,Health,,"Teach girls about periods, hygiene, and body changes before puberty starts.","Wafundishe wasichana kuhusu hedhi, usafi, na mabadiliko ya mwili kabla ya kubalehe kuanza.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1639; class=extracted_from_class_dataset
HEALTH_354,Health,,"Support from fathers, grandparents, and siblings strengthens outcomes for mother and baby.","Usaidizi kutoka kwa baba, babu na bibi, na ndugu huimarisha matokeo kwa mama na mtoto.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1640; class=extracted_from_class_dataset
HEALTH_355,Health,,Ministry annoucning  unveiling agenda for Multiple Micronutrient Supplementation (MMS) to reduce maternal anaemia and improve birth outcomes.,Wizara yatangaza ajenda ya kufichua ajenda ya virutubisho vingi (MMS) ili kupunguza upungufu wa damu kwa mama na kuboresha matokeo ya uzazi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1641; class=extracted_from_class_dataset
HEALTH_356,Health,,"Announing meeting to reaffirm East African leadership in food labelling, marketing restrictions and nutrition reform.","Mkutano wa kutangaza kuthibitisha uongozi wa Afrika Mashariki katika uwekaji lebo za vyakula, vikwazo vya masoko na mageuzi ya lishe.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1643; class=extracted_from_class_dataset
HEALTH_357,Health,,Announcing Nationwide training to improve acute malnutrition treatment protocols across counties.,Kutangaza mafunzo ya Kitaifa kote ili kuboresha itifaki za matibabu ya utapiamlo mkali katika kaunti zote.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1644; class=extracted_from_class_dataset
HEALTH_358,Health,,Announcing  meeting to create strategy for post‑2025 nutrition programs.,Kutangaza mkutano wa kuunda mkakati wa programu za lishe baada ya 2025.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1645; class=extracted_from_class_dataset
HEALTH_359,Health,,Ministry announcing awareness sessions to address stunting reduction  and new fortification and regulatory measures.,Wizara yatangaza vikao vya uhamasishaji ili kushughulikia upunguzaji wa udumavu na hatua mpya za kuimarisha na kudhibiti.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1646; class=extracted_from_class_dataset
HEALTH_360,Health,,Government annmounncing a National Nutrition Symposium to share strategies on universal health care (UHC) and community nutrition.,Serikali yatangaza Kongamano la Kitaifa la Lishe ili kushiriki mikakati kuhusu huduma ya afya kwa wote (UHC) na lishe ya jamii.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1647; class=extracted_from_class_dataset
HEALTH_361,Health,,Announinng meeting where the country  formally signs UNSDCF Nutrition Joint Programme to support multisector work.,Mkutano wa kutangaza ambapo nchi inasaini rasmi Programu ya Pamoja ya Lishe ya UNSDCF ili kusaidia kazi za sekta mbalimbali.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1648; class=extracted_from_class_dataset
HEALTH_362,Health,,Ministry updating training module  to strengthen response to malnutrition at community level.,Wizara inasasisha moduli ya mafunzo ili kuimarisha mwitikio wa utapiamlo katika ngazi ya jamii.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1649; class=extracted_from_class_dataset
HEALTH_363,Health,,Cross-sector validation meeting held to align county and national nutrition strategies under KNAP.,Mkutano wa uthibitishaji wa sekta mtambuka ulifanyika ili kuoanisha mikakati ya lishe ya kaunti na kitaifa chini ya KNAP.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1650; class=extracted_from_class_dataset
HEALTH_364,Health,,Nationwide campaign to deliver Vitamin A to children under 5 and coordinate with routine immunization services.,Kampeni ya kitaifa ya kutoa VitaminiA kwa watoto walio chini ya miaka 5 na kuratibu huduma za kawaida za chanjo.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1651; class=extracted_from_class_dataset
HEALTH_365,Health,,Announcing how public dashboards now show county-level nutrition trends and indicators in real-time.,Kutangaza jinsi dashibodi za umma sasa zinavyoonyesha mitindo na viashiria vya lishe katika ngazi ya kaunti kwa wakati halisi.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1652; class=extracted_from_class_dataset
HEALTH_366,Health,,Annoucing lauch of National roadmap for nutrition interventions at county and national levels.,Kutangaza mpango wa kitaifa wa uingiliaji kati wa lishe katika ngazi za kaunti na kitaifa.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1654; class=extracted_from_class_dataset
HEALTH_367,Health,,Announing launch of framework to guide data collection and reporting of nutrition outcomes.,Kuzindua mfumo wa kuongoza ukusanyaji na utoaji wa taarifa za matokeo ya lishe.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1655; class=extracted_from_class_dataset
HEALTH_368,Health,,"Announcement of launch of “ENOUGH” campaign which aims to end child hunger by expanding school meals, climate-smart agriculture, and nutrition advocacy.","Tangazo la uzinduzi wa kampeni ya “INATOSHA” ambayo inalenga kukomesha njaa ya watoto kwa kupanua milo shuleni, kilimo kinachozingatia hali ya hewa, na utetezi wa lishe.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1656; class=extracted_from_class_dataset
HEALTH_369,Health,,"Announcing roll out of countywide Vitamin A supplementation & deworming for 12,000+ children under five with outreach and ECD support in Kiambu County","Kutangaza uzinduzi wa nyongeza ya Vitamini A na dawa za minyoo katika kaunti nzima kwa watoto zaidi ya 12,000 walio chini ya umri wa miaka mitano kwa usaidizi wa uhamasishaji na ECD katika Kaunti ya Kiambu",,PSA_KE_Final.csv (class-provided dataset),,original_id=1657; class=extracted_from_class_dataset
HEALTH_370,Health,,Ministry inviting community service organizations via SUNCSA to plan public nutrition messaging and sanitation strategy (Epuka Uchafu).,Wizara inaalika mashirika ya huduma kwa jamii kupitia SUNCSA kupanga mkakati wa ujumbe wa lishe kwa umma na usafi wa mazingira (Epuka Uchafu).,,PSA_KE_Final.csv (class-provided dataset),,original_id=1660; class=extracted_from_class_dataset
HEALTH_371,Health,,Ministry highlighting role of community health workers in delivering nutrition services as part of Universal Health Coverage.,Wizara ikiangazia jukumu la wafanyakazi wa afya ya jamii katika kutoa huduma za lishe kama sehemu ya Bima ya Afya kwa Wote.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1661; class=extracted_from_class_dataset
HEALTH_372,Health,,National ACSM strategy introduced to promote nutrition messaging and public awareness across sectors.,Mkakati wa kitaifa wa ACSM ulianzishwa ili kukuza ujumbe wa lishe na uelewa wa umma katika sekta mbalimbali.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1662; class=extracted_from_class_dataset
HEALTH_373,Health,,"Announcing the lauch of Country plan that prioritizes maternal-child nutrition, agriculture‑education integration and multisector tracking.","Kutangaza uzinduzi wa mpango wa Nchi unaoweka kipaumbele lishe ya mama na mtoto, ujumuishaji wa elimu ya kilimo na ufuatiliaji wa sekta nyingi.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1664; class=extracted_from_class_dataset
HEALTH_374,Health,,"Announing a nutrition education & weekly iron–folic acid supplementation delivered to adolescents across Busia, Kitui & Nakuru.","Kutangaza elimu ya lishe na nyongeza ya kila wiki ya asidi ya chuma-foliki inayotolewa kwa vijana kote Busia, Kitui na Nakuru.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1665; class=extracted_from_class_dataset
HEALTH_375,Health,,Announcing Nairobi county initiative to fund vegetable gardens in primary schools to improve diet diversity and learning.,Kutangaza mpango wa kaunti ya Nairobi wa kufadhili bustani za mboga katika shule za msingi ili kuboresha utofauti wa lishe na ujifunzaji.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1666; class=extracted_from_class_dataset
HEALTH_376,Health,,"Announcing a New opt-in SMS platform sends weekly advice on healthy diets, food safety, and portion control.","Kutangaza jukwaa jipya la SMS la kujiandikisha hutuma ushauri wa kila wiki kuhusu lishe bora, usalama wa chakula, na udhibiti wa ulaji.",,PSA_KE_Final.csv (class-provided dataset),,original_id=1667; class=extracted_from_class_dataset
HEALTH_377,Health,,Java to offer nutrition to national teams. Men and women teams in camp for Africa Games,Java kutoa lishe kwa timu za taifa. Timu za wanaume na wanawake kambini kwa ajili ya Michezo ya Afrika,,PSA_KE_Final.csv (class-provided dataset),,original_id=1668; class=extracted_from_class_dataset
HEALTH_378,Health,,"Kenya, UNICEF, World Bank unveil Nutrition Improvement. Through Cash and Health Education programme in 11 counties","Kenya, UNICEF, Benki ya Dunia yafichua Uboreshaji wa Lishe. Kupitia mpango wa Fedha na Elimu ya Afya katika kaunti 11",,PSA_KE_Final.csv (class-provided dataset),,original_id=1669; class=extracted_from_class_dataset
HEALTH_379,Health,,Blue band kicks off the campaign in Nairobi. Campaign aims at promoting good nutrition,Bendi ya Bluu yaanza kampeni jijini Nairobi. Kampeni inalenga kukuza lishe bora,,PSA_KE_Final.csv (class-provided dataset),,original_id=1671; class=extracted_from_class_dataset
HEALTH_380,Health,,Kenya’s Push To Promote Traditional Food Is Good For Nutrition And Cultural Heritage,Shinikizo la Kenya la Kukuza Chakula cha Jadi ni Nzuri kwa Lishe na Urithi wa Utamaduni,,PSA_KE_Final.csv (class-provided dataset),,original_id=1672; class=extracted_from_class_dataset
HEALTH_381,Health,,Announcing launch of a multi-county project to reinforce nutritious food availability during shocks and crises.,Kutangaza uzinduzi wa mradi wa kaunti nyingi ili kuimarisha upatikanaji wa chakula chenye lishe wakati wa mishtuko na migogoro.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1673; class=extracted_from_class_dataset
HEALTH_382,Health,,Launch of a pilot to provide free milk twice weekly to primary school children in Migori and Nakuru counties.,Uzinduzi wa majaribio ya kutoa maziwa ya bure mara mbili kwa wiki kwa watoto wa shule za msingi katika kaunti za Migori na Nakuru.,,PSA_KE_Final.csv (class-provided dataset),,original_id=1674; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1675; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1676; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1677; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1678; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1679; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1680; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1681; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1682; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1683; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1684; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1685; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1688; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1689; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1690; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1691; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1692; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1693; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1696; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1697; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1698; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1699; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1700; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1702; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1703; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1704; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1705; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1706; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1707; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1708; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1709; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1710; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1711; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1712; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1713; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1715; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1716; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1717; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1718; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1719; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1720; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1721; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1722; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1723; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1724; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1725; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1727; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1728; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1729; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1730; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1731; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1732; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1733; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1734; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1735; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1736; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1737; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1739; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1740; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1741; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1745; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1746; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1748; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1749; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1750; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1752; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1753; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1754; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1755; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1756; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1757; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1758; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1759; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1760; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1761; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1762; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1763; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1764; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1766; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1768; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1769; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1770; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1771; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1772; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1773; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1774; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1776; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1777; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1778; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1779; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1780; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1781; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1782; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1783; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1784; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1785; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1786; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1787; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1788; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1789; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1790; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1791; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1792; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1793; class=extracted_from_class_dataset
,,,,,,PSA_KE_Final.csv (class-provided dataset),,original_id=1795; class=extracted_from_class_dataset
