PSA_ID,Domain,English,Kiswahili,Ekegusii,Somali,Dholuo,Target_Languages,Source,Date,Metadata
AGRI_0929,Agriculture,Announcement to farmers to use certified seeds and harvest big nationally.,Tangazo kwa wakulima la kutumia mbegu zilizothibitishwa na kuvuna mbegu kubwa za kitaifa.,Ogokurerwa gochia abaremi igoro yogotumia embusuro eria yancheire erio kogesa omoroberio bwense ase okorema endagera.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.892; promoted_from=EKEGUSIICORPUS_4140
AGRI_0930,Agriculture,Announcement to all: farmers being enlisted in government offered digital training on agricultural aspects.,Tangazo kwa wote: wakulima waliojiandikisha serikalini walitoa mafunzo ya kidigitali juu ya sehemu za kilimo.,Ogokurerwa ase bonsi: Omoroberio bweserikari goikerania chisemi chioboremi goetera egechidichitari.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.844; promoted_from=EKEGUSIICORPUS_4141
AGRI_0931,Agriculture,"To influence technology while using smack technology,like applying planting plants (desmodium leaves)that predate other pests and herbs in the field.","Ili kuathiri teknolojia wakati wa kutumia teknolojia ya smack,kama vile kupaka mimea ya kupanda (majani ya desmodium)ambayo hutangulia wadudu na mimea mingine shambani.",Ogosegeta omoroberio otekinorochia nenchera ierengete goyumia ebimeri biria bigoseria ebimeria biri bende bikorenta emechando mogondo (amato edesimodiamu) goseria ebichuni na amakonde korwa ebimeri osimegete mogondo...,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.865; promoted_from=EKEGUSIICORPUS_4144
AGRI_0932,Agriculture,"In brief: Learn how climate smart agriculture (CSA)has had impact in farming . Learn on means, benefit and challenges which is likely to be faced in Kenya. Learn on progressive farming using CSA for the sakevof farmers and resilient to changes in Kenya. Kenya is a country blessed with great potential in kenya, where agriculture has high responsibiliy in the economy anf earnings for millions. However,agriculture has it's fair share die to climate change, and flooding which are unpredictable, and soil erosion. Agriculture that emphasizes climate in Kenya offers an innovative solution not only to support farmers to get accustomed to climate change, also to ensure long term progression.","Kwa kifupi: Jifunze jinsi kilimo cha hali ya hewa (CSA) kimeathiri kilimo. Jifunze juu ya njia, faida na changamoto ambazo zinaweza kukabiliwa nchini Kenya. Jifunze juu ya kilimo cha maendeleo kwa kutumia CSA kwa faida ya wakulima na kuhimili mabadiliko nchini Kenya. Kenya ni nchi iliyobarikiwa na uwezo mkubwa nchini Kenya, ambapo kilimo kina jukumu kubwa katika uchumi na mapato kwa mamilioni. Hata hivyo, kilimo kina sehemu yake ya haki kufa kutokana na mabadiliko ya hali ya hewa, mafuriko ambayo hayawezi kutabiriwa, na uharibifu wa udongo. Kilimo ambacho kinasisitiza hali ya hewa nchini Kenya kinatoa suluhisho la ubunifu sio tu kusaidia wakulima kuzoea mabadiliko ya hali ya hewa, lakini pia kuhakikisha maendeleo ya muda mrefu.","Ase obweng'e: Rigia komanya buna oboremi obuya (CSA) buna bogendererte goonchoreria emegondo yoboremi Kenya â€™s. Egera igoro yechinchera, obuya, naboigo emechando erengete gochooreria gochia oboremi obuya CSA okwegera ugoro yoboremi bwekwegendereria sna obwegwokong'ereria aiga Kenya. Kenya nense esesenirie nobotenenku bowboremi, ase abaremi babogoretie ensemo enene yoboko bwense yaito na ebitoki ase chimirioni chinyinge. Nonya nigo, oboremi obo nigo bore nomochando omonene ase engencho yogoonchoreria kwerire, na ogocha kwomobaso gose etoigo etamanyekaneti, na ogsareka kweriroba. (Oboremi Kenya mbore namairanerio tari rioka ase ogokonya abaremi korende boigo gokonya aberemi goonchoreria gochia oboremi bokogenda nerire ase rigesa riabotambe.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb_256; qa_roundtrip=0.106; promoted_from=EKEGUSIICORPUS_4145
AGRI_0933,Agriculture,"To raise yields through bumper harvests , expanding means to markets, utilizing technology, grasp technology, the potential that lies in irrigation; in addition..","Kuongeza mavuno kupitia mavuno makubwa, kupanua njia za masoko, kutumia teknolojia, teknolojia ya kushika, uwezo ulio katika umwagiliaji; kwa kuongeza..","Gokinia rigesa goetera okogesa ubuya bwerigesa, kogareyia chinchera chigosoa echiro, gotumia tekinorochia, na kobwata tekinorochia; korigia komanya okobua kore ase ogosiarera amache mogondo; kmentekana...",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.742; promoted_from=EKEGUSIICORPUS_4146
AGRI_0934,Agriculture,In the recent times there's notable progress in research and technology that can mitigate diverse challenges and farmers with large food factories.,Katika nyakati za hivi karibuni kuna maendeleo makubwa katika utafiti na teknolojia ambayo yanaweza kupunguza changamoto mbalimbali na wakulima wenye viwanda vikubwa vya chakula.,Emiaka ya iga bwango yaorokirie okogenderera ase obotuki bwegetekinorochia obw boranyare gokonya emechando ao ao ase abaremi nechifakitori chiendagera.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.774; promoted_from=EKEGUSIICORPUS_4148
AGRI_0935,Agriculture,"Minimise food perishability from fresh vegetables and fruits, through oroper harvesting methods, conservation and the manner we merchandise products to food stuff from the times you harvest from farm to markets.","Punguza kuharibika kwa chakula kutoka kwa mboga mboga na matunda, kupitia njia za uvunaji wa oroper, uhifadhi na jinsi tunavyosafirisha bidhaa kwa vitu vya chakula kutoka nyakati unazovuna kutoka shambani hadi masoko.","Keania ogosareka kwendagera korwa mogondo ase rigesa riching'eni na amatunda goetera chinchera chikogesa chibwenerete, obogachi obuya, na engench yogoonchoreria rigesa riao gochia chindagera ao ao korwa buna okogesa korwa mogondo goika echiro.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.777; promoted_from=EKEGUSIICORPUS_4149
AGRI_0936,Agriculture,"Reduce soil erosion: reduce on tillage and practice mulching using leftovers after harvesting, as way of reducing soil erosion 80%. CA also harvest adds manure to the soil..","Punguza mmomonyoko wa udongo: punguza kilimo na ujizoeze kuweka matandazo kwa kutumia mabaki baada ya kuvuna, kama njia ya kupunguza mmomonyoko wa udongo kwa 80%. CA pia mavuno huongeza mbolea kwenye udongo..",Keania omogoko bweriroba riao: Keania korema riroba na egera gotuba rirob rario cover neubi eria egotigara korwa rigesa buna enchera eyemo yogokeania omogoko bweriroba riao goika 80%. CA boigo nigo ekogesa obotobu ase riroba riao ...,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.897; promoted_from=EKEGUSIICORPUS_4150
AGRI_0937,Agriculture,"Research has shown that empowering women in food agricultural markets increase sustainable revenues, putting their foundation on...","Utafiti umeonyesha kuwa kuwawezesha wanawake katika masoko ya kilimo cha chakula huongeza mapato endelevu, na kuweka msingi wao kwenye...","Obotuki bwoboremi bwaorokirie ng'a kobeka abangina chinguru gosoa echiro nigo kore ogwonyora ebitoki bia igoro na biabotambe, igo kobeka oboroso bwabo ase...",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.901; promoted_from=EKEGUSIICORPUS_4152
AGRI_0938,Agriculture,"Changes in cattle rearing aimed at proper feeding ensures good yields, adding manure to the field and redusing soil erosion in livestock rearing..","Mabadiliko katika ufugaji wa ng'ombe yanayolenga kulisha vizuri huhakikisha mavuno mazuri, kuongeza mbolea shambani na mmomonyoko wa udongo katika ufugaji wa mifugo..","Ogoonchoreria buna okorisia gose gotuga etugo yao erengete korageria etgo yao buna ebwenerete korwa aa gochia asande erio konyora rigesa riengencho, kogesa obotobu ase riroba, na gokeania omogoko bweriroba ase omoroberio bwetugo.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.812; promoted_from=EKEGUSIICORPUS_4154
AGRI_0939,Agriculture,"Be with your storage facility,and attàin successful harvest and differentiate what's bad,ascertain, and check meat before selling.","Kuwa na kituo chako cha kuhifadhi, na upate mavuno yenye mafanikio na utofautishe kile ambacho ni kibaya, hakikisha, na uangalie nyama kabla ya kuuza.","Kabe nenyomba yao yokogacha rigesa goikerania obikerabu bwerigesa riao botambe na korichora gwatana ribe korwa ase rigiya, korirenga, na giba enyama buya nyuma yokoyeonia.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.752; promoted_from=EKEGUSIICORPUS_4155
AGRI_0940,Agriculture,"Youths from villages have started bringing digital agriculture. Meet three youths in Asia, who have found a new way of irrigation to their farms.","Vijana kutoka vijiji wameanza kuleta kilimo cha digital. Wajue vijana watatu wa Asia, ambao wamepata njia mpya ya umwagiliaji wa mashamba yao.",Abasae korwa ebinyoro baansire koreta oboremi bwegedichitari ase ekegori eke. Umerana abase batato bebinyoro aaria Asia abwo banyorire enchera enyia yogosiarera amche mogondo.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.845; promoted_from=EKEGUSIICORPUS_4156
AGRI_0941,Agriculture,Youths in villages have brgan farming with digital backround. Meet three youths from Asia who have discovered a new way of irrigating farms. Try goodnews A. IFAD..,Vijana katika vijiji wana kilimo cha brgan na backround ya dijiti. Kutana na vijana watatu kutoka Asia ambao wamegundua njia mpya ya kumwagilia mashamba. Jaribu habari njema A. IFAD..,Abasae bebinyoro baretire oboeremi ase ekegori eke kiegedichitari.Umerana abase batato bebinyoro aaria Asia abwo banyorire enchera enyia yogosiarera amche mogondo! Tema Amangana amayia Â· IFAD and...,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.825; promoted_from=EKEGUSIICORPUS_4157
AGRI_0942,Agriculture,Keep information on water and placing equipments for drip irrigation on sweet potatoes. Learn how each function and maintenance.,Weka habari juu ya maji na kuweka vifaa vya umwagiliaji wa matone kwenye viazi vitamu. Jifunze jinsi kila kazi na matengenezo.,"Gacha amangana igoro yamache nayabwatekaine abwo nyuma ase okobeka ebinto biogosiarera amache ase ogtonyiaase oboremi bwa bwamarabuoni . Egera buna kera eyomo yabo egokora emeremo ao ao, buna ogokebeka, na gokerenda.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.77; promoted_from=EKEGUSIICORPUS_4158
AGRI_0943,Agriculture,To expand agriculture that correspond with climate change and cultavation that is environmentally friendly.,Ili kupanua kilimo kinacholingana na mabadiliko ya hali ya hewa na ibada ambayo inaharibu mazingira.,Kogareyia omoroberio bwoboremi obuya erio kogesa ogwekomereria kwa eamate ya baremi korwa ase omochande bwerire na kokeania embeo eria egosaria rire ...,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.739; promoted_from=EKEGUSIICORPUS_4159
AGRI_0944,Agriculture,Scientists from ILRI and KALRO have launched a program of transmission like Bovine Pleuropneumonia in Kenya through partnership of injection.,Wanasayansi kutoka ILRI na KALRO wamezindua mpango wa kuambukiza kama vile Bovine Pleuropneumonia nchini Kenya kupitia ushirikiano wa sindano.,Abasayansi korwa ILRI na KALRO barure omoroberio bwogokora endwari yokwambokerana buna Bovine Pleuropneumonia aiga Kenya goetera okobwaterana gwokobeta chisindani.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.801; promoted_from=EKEGUSIICORPUS_4160
AGRI_0945,Agriculture,"Appreciate how mixed farming has helped farmers to reap big from small holding, increase yields and satisfaction.","Thamini jinsi kilimo mchanganyiko kimesaidia wakulima kuvuna kubwa kutoka kwa umiliki mdogo, kuongeza mavuno na kuridhika.","Rora buna okoburukania ebimeri mogondo biakonyire abaremi bemegondo emeke ase ebinyoro, gokinia ebitoki na omoigoto.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.812; promoted_from=EKEGUSIICORPUS_4161
AGRI_0946,Agriculture,SEEDS shall conduct collective research and rules that support use of technology with small scale land owners.,SEEDS itafanya utafiti wa pamoja na sheria zinazounga mkono matumizi ya teknolojia na wamiliki wa ardhi ndogo.,"SEEDS mbakore obotuki bwabo amo na amachiko agosegeta kobwata obokoreri bwegetekinorochia ase abaremi bemegondo emeke, ...",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=nllb; qa_roundtrip=0.779; promoted_from=EKEGUSIICORPUS_4162
AGRI_0947,Agriculture,"First phase. 1. Digital farming and teaming up at villages, Markets, times, subject matter. Speakers 09:00- 09:30","Awamu ya kwanza. 1. Kilimo cha dijiti na kuungana katika vijiji, Masoko, nyakati, mada. Wasemaji 09:00- 09:30",Ensemo yeritang'ani 1: Oboremi bwegedichitari amo na nensemo yabo yosegeta oboamo na Ogwekomereria Kwebinyoro. Ogoonchoreria. Engaki. Ekere kegokwanerwa. Omokwani 09:00 -09:30.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.768; promoted_from=EKEGUSIICORPUS_4163
AGRI_0948,Agriculture,"A program by Silvo in Brazil, has brought together livestock and tree planting, reduce felling of trees, to increase carbon absorption.","Mpango wa Silvo nchini Brazili, umeleta pamoja upandaji wa mifugo na miti, kupunguza ukataji wa miti, ili kuongeza ufyonzwaji wa kaboni.",Omoroberio o'Silvopastoral aaria Brazil oretire amo etugo na emete erio gokeania okonacha amanani yemete kogesa okobwata kwembeo eria egosaria rire.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.768; promoted_from=EKEGUSIICORPUS_4165
AGRI_0949,Agriculture,"Digital platform have benefied farmers to get information, market prices, weather patterns, and other relevant information . In addition...","Jukwaa la dijiti limewanufaisha wakulima kupata habari, bei za soko, mifumo ya hali ya hewa, na habari zingine muhimu. Kwa kuongeza...","Goetera oboereria bwamanga gotera embeo botari na getango ase onde bwensi bwakonyire abaremi goikera amangana igoro yechiro, rire na ayande yengencho igoro yechiro. Komenta nayio, yakonyire...",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.92; promoted_from=EKEGUSIICORPUS_4167
AGRI_0950,Agriculture,"Water pumps that use solar energy is one appropriate method of irrigation in banana field, thus reducing the use of diesel fuel or hand energy.","Pampu za maji zinazotumia nishati ya jua ni njia moja inayofaa ya umwagiliaji katika uwanja wa ndizi, na hivyo kupunguza matumizi ya mafuta ya dizeli au nishati ya mikono.",Chiinchini chia ogoaka amache chigotumia chinguru chierisase nenchera eyemo engikeranu gosiarera amache ase amatoke ao ekiagera egokeania gotumia amaguta ediseri goge chinguri chamaboko.,,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=azure; qa_roundtrip=0.713; promoted_from=EKEGUSIICORPUS_4168
AGRI_0951,Agriculture,"Begin bee keeping. Learn how to safeguard bee hives, honey harvesting and sales and disposing honey by products.","Jifunze jinsi ya kulinda mizinga ya nyuki, uvunaji wa asali na mauzo na kutupa asali kwa bidhaa.","Ansa gose kong'ia obotugi bwao bwechinchoke. Egera komanya buna okorenda emetana, kogesa oboke, na buna okoonia rigesa riechinchoke.",,,,Ekegusii Corpus,2026-07-22,translation=source; source_lang=en; original_domain_label=Agriculture; qa_tool=opus; qa_roundtrip=0.775; promoted_from=EKEGUSIICORPUS_4169
