row_id,PSA_ID,Domain,English,Kiswahili,Ekegusii,has_ekegusii,len_outlier,reviewer_verdict,reviewer_notes
8980,EDU_00060,Education,State Department for TVET encourages out-of-school children in Turkana County to register their children at the nearest public school under free primary education.,Idara ya State for TVET inawatia moyo watoto nje ya shule katika Kaunti ya Turkana kujiandikisha watoto wao katika shule ya umma ya karibu chini ya elimu ya msingi ya bure.,,False,False,,
7504,AGR_01584,Agriculture,Notice: Kenya Dairy Board will open a fish collection centre in Turkana County this February.,Taarifa: Bodi ya Maziwa ya Kenya itafungua kituo cha kukusanya samaki katika Kaunti ya Turkana Februari hii.,,False,False,,
4288,HEA_01386,Health,CDC reminds the public in Kajiado County about the importance of diabetes screening for household wellbeing.,CDC inakumbusha umma katika Kajiado County juu ya umuhimu wa uchunguzi wa ugonjwa wa kisukari kwa ustawi wa kaya.,,False,False,,
6115,AGR_00195,Agriculture,COMESA advises farmers in Siaya County to control fall armyworm early using approved pesticides ahead of the April planting season.,COMESA inashauri wakulima katika Kaunti ya Siaya kudhibiti wadudu mapema kwa kutumia dawa za kuua wadudu zilizoidhinishwa kabla ya msimu wa kupanda Aprili.,,False,False,,
17258,GOV_02321,Governance,Notice: OGP opens a new service point for passport services in Migori County.,Taarifa: OGP inafungua kituo kipya cha huduma kwa huduma za pasipoti katika Kaunti ya Migori.,,False,False,,
4308,HEA_01406,Health,Ministry of Health - Reproductive Health Unit reminds the public in Marsabit County about the importance of proper sanitation for household wellbeing.,Wizara ya Afya - Kitengo cha Afya ya Kuzaa kinakumbusha umma katika Kaunti ya Marsabit juu ya umuhimu wa usafi sahihi kwa ustawi wa kaya.,,False,False,,
8004,AGR_02084,Agriculture,Notice: Kenya Plant Health Inspectorate Service will train farmers in Marsabit County on conservation tillage this November.,Taarifa: Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya itawazoeza wakulima katika Kaunti ya Marsabit juu ya kilimo cha uhifadhi mwezi huu wa Novemba.,,False,False,,
5356,HEA_02454,Health,Kenya Red Cross announces outpatient services for residents of Nyandarua County starting this October.,Kenya Red Cross inatangaza huduma za nje kwa wakazi wa Kaunti ya Nyandarua kuanzia Oktoba hii.,,False,False,,
3097,HEA_00195,Health,Kenya Medical Association calls on parents in Homa Bay County to have children under five screened for measles during the November outreach.,Shirika la Matibabu la Kenya linawasihi wazazi katika Kaunti ya Homa Bay kuwachunguza watoto walio chini ya umri wa miaka mitano kwa ajili ya kuambukizwa ugonjwa wa saratani katika mwezi wa Novemba.,,False,False,,
10391,EDU_01471,Education,Notice: KNEC reminds citizens in Meru County about their rights regarding devolution.,Kumbuka: KNEC inawakumbusha raia katika Kaunti ya Meru kuhusu haki zao kuhusiana na uhamisho.,,False,False,,
7219,AGR_01299,Agriculture,KEPHIS encourages farmers in Kitui County to take advantage of the guaranteed minimum price to secure better prices for horticultural produce.,KEPHIS inawatia moyo wakulima katika Wilaya ya Kitui kuchukua faida ya bei ya chini inayothibitishwa ili kupata bei bora kwa bidhaa za bustani.,,False,False,,
13547,SEC_01627,Security & Safety,Kenya Forest Service urges residents of Kilifi County to support local peace-building committees amid heightened attention to community early-warning systems.,Huduma ya Misitu ya Kenya inawahimiza wakazi wa Wilaya ya Kilifi kuunga mkono halmashauri za kujenga amani za ndani wakati wa umakini mkubwa kwa mifumo ya onyo la mapema la jamii.,,False,False,,
5935,AGR_00015,Agriculture,NCPB advises farmers in Taita-Taveta County to apply recommended fertiliser rates before the rains ahead of the May planting season.,NCPB inashauri wakulima katika Wilaya ya Taita-Taveta kutumia kiwango cha mbolea kilichopendekezwa kabla ya mvua kabla ya msimu wa kupanda Mei.,,False,False,,
10017,EDU_01097,Education,State Department for Basic Education invites youth in Samburu County to enroll for ICT skills training this June.,Idara ya Jimbo ya Elimu ya Msingi inawaalika vijana katika Kaunti ya Samburu kujiandikisha katika mafunzo ya ujuzi wa ICT mwezi Juni huu.,,False,False,,
14837,SEC_02917,Security & Safety,NTSA reminds mobile money users in Turkana County to verify requests through official channels before acting to avoid identity theft.,NTSA inawakumbusha watumiaji wa pesa za rununu katika Kaunti ya Turkana kuthibitisha maombi kupitia njia rasmi kabla ya kuchukua hatua ili kuepuka wizi wa kitambulisho.,,False,False,,
5390,HEA_02488,Health,KEMSA announces NHIF/SHA claims support for residents of West Pokot County starting this January.,KEMSA inatangaza msaada wa madai ya NHIF/SHA kwa wakazi wa Kaunti ya West Pokot kuanzia Januari hii.,,False,False,,
6648,AGR_00728,Agriculture,Kenya Dairy Board urges goats farmers in Kajiado County to avoid moving livestock across county lines without a permit following reported rabies cases.,Bodi ya Maziwa ya Kenya inawahimiza wakulima wa mbuzi katika Kajiado County waepuke kuhamisha mifugo kwa mipaka ya kaunti bila idhini baada ya kesi za maziwa zilizorekodiwa.,,False,False,,
15589,GOV_00652,Governance,ODPP urges residents of Embu County to submit written memoranda before the deadline to shape development planning forums.,ODPP inawasihi wakazi wa Kaunti ya Embu kuwasilisha maandishi ya maandishi kabla ya tarehe ya mwisho ili kuunda vikao vya mipango ya maendeleo.,,False,False,,
13109,SEC_01189,Security & Safety,Notice: DCI launches a cattle rustling prevention campaign in Nyamira County this April.,Kumbuka: DCI inazindua kampeni ya kuzuia wizi wa ng'ombe katika Kaunti ya Nyamira Aprili hii.,,False,False,,
6172,AGR_00252,Agriculture,KALRO urges tea growers in Narok County to control fall armyworm early using approved pesticides to improve yields this season.,KALRO inawahimiza wakulima wa chai katika Kaunti ya Narok kudhibiti wizi wa jeshi la vuli mapema kwa kutumia dawa za wadudu zilizoruhusiwa ili kuboresha mavuno ya msimu huu.,,False,False,,
16261,GOV_01324,Governance,E-Citizen reminds voters in Garissa County to visit the nearest IEBC registration centre ahead of the electoral calendar.,E-Citizen inawakumbusha wapiga kura katika Kaunti ya Garissa kutembelea kituo cha kusajili cha karibu cha IEBC kabla ya kalenda ya uchaguzi.,,False,False,,
9498,EDU_00578,Education,Notice: Teachers Service Commission announces free primary education enrollment dates for schools in Trans Nzoia County.,Taarifa: Tume ya Huduma ya Walimu yatangaza tarehe za bure za usajili wa elimu ya msingi kwa shule katika Kaunti ya Trans Nzoia.,,False,False,,
16829,GOV_01892,Governance,Office of the Auditor-General reminds residents of Baringo County that access to e-Citizen registration is now easier through official service channels.,Ofisi ya Mhariri Mkuu inawakumbusha wakazi wa Kaunti ya Baringo kwamba upatikanaji wa usajili wa e-Citizen sasa ni rahisi kupitia njia rasmi za huduma.,,False,False,,
14929,SEC_03009,Security & Safety,NTSA urges the public in Isiolo County to verify requests through official channels before acting following reported cases of identity theft.,NTSA inahimiza umma katika Kaunti ya Isiolo kuthibitisha maombi kupitia njia rasmi kabla ya kuchukua hatua kufuatia kesi zilizoripotiwa za wizi wa kitambulisho.,,False,False,,
14360,SEC_02440,Security & Safety,Communications Authority of Kenya warns residents of Mandera County about a rise in fake investment schemes and advises the public to verify requests through official channels before acting.,Mamlaka ya Mawasiliano ya Kenya inawaonya wakazi wa Kaunti ya Mandera juu ya kuongezeka kwa mipango ya uwekezaji bandia na inashauri umma kuthibitisha maombi kupitia njia rasmi kabla ya kuchukua hatua.,,False,False,,
14029,SEC_02109,Security & Safety,Kenya Red Cross urges anyone experiencing abuse in Kakamega County to report cases to the nearest gender desk at a police station.,Msalaba Mwekundu wa Kenya unamhimiza mtu yeyote anayepatwa na unyanyasaji katika Kaunti ya Kakamega kuripoti kesi kwenye ofisi ya karibu ya ngono katika kituo cha polisi.,,False,False,,
9644,EDU_00724,Education,KUCCPS invites youth in Taita-Taveta County to enroll for electrical installation training this April.,KUCCPS inawaalika vijana katika Wilaya ya Taita-Taveta kujiandikisha kwa mafunzo ya mitambo ya umeme Aprili hii.,,False,False,,
5362,HEA_02460,Health,Notice: a free medical camp organised by Kenya Red Cross will be held in Vihiga County this April.,Taarifa: kambi ya matibabu ya bure iliyoandaliwa na Msalaba Mwekundu wa Kenya itafanyika katika Kaunti ya Vihiga Aprili hii.,,False,False,,
9859,EDU_00939,Education,Notice: Ministry of Education opens a new welding and fabrication programme at the vocational centre in Nandi County.,Taarifa: Wizara ya Elimu inafungua programu mpya ya kulehemu na kutengeneza katika kituo cha kitaaluma katika Kaunti ya Nandi.,,False,False,,
6212,AGR_00292,Agriculture,Notice: COMESA will distribute certified cassava seed to farmers in Nyandarua County this May.,Taarifa: COMESA itasambaza mbegu zilizothibitishwa za manii kwa wakulima katika Kaunti ya Nyandarua Mei hii.,,False,False,,
13479,SEC_01559,Security & Safety,Notice: DPP conducts a community briefing on community early-warning systems in West Pokot County this March.,Taarifa: DPP inafanya mkutano wa jumuiya juu ya mifumo ya onyo la mapema la jumuiya katika Kaunti ya West Pokot Machi hii.,,False,False,,
8034,AGR_02114,Agriculture,Notice: KALRO will train farmers in Kericho County on organic farming this May.,Taarifa: KALRO itawazoeza wakulima katika Kaunti ya Kericho juu ya kilimo cha kikaboni Mei hii.,,False,False,,
4480,HEA_01578,Health,Public notice: Kenya Medical Association will host a free safe water storage outreach in Homa Bay County this June.,Taarifa ya umma: Chama cha Matibabu cha Kenya kitaandaa huduma ya bure ya kuhifadhi maji salama katika Kaunti ya Homa Bay mwezi Juni huu.,,False,False,,
17766,GOV_02829,Governance,Notice: KRA launches county development projects in Trans Nzoia County.,Taarifa: KRA inazindua miradi ya maendeleo ya kaunti katika Kaunti ya Trans Nzoia.,,False,False,,
11782,EDU_02862,Education,HELB urges parents and teachers in Homa Bay County to report any safety concerns to the school administration.,HELB inawasihi wazazi na walimu katika Kaunti ya Homa Bay kuripoti masuala yoyote ya usalama kwa utawala wa shule.,,False,False,,
10434,EDU_01514,Education,State Department for TVET urges youth in Homa Bay County to attend the civic education forum ahead of upcoming civic activities.,Idara ya State for TVET inawasihi vijana katika Kaunti ya Homa Bay kuhudhuria mkutano wa elimu ya raia kabla ya shughuli za kiraia zijazo.,,False,False,,
12493,SEC_00573,Security & Safety,NPS warns residents of Bungoma County to prepare for possible flooding this July.,NPS inawaonya wakazi wa Kaunti ya Bungoma kujitayarisha kwa mafuriko yanayowezekana mwezi huu wa Julai.,,False,False,,
11973,SEC_00053,Security & Safety,Notice: Directorate of Criminal Investigations activates an emergency response plan for drought in Siaya County.,Taarifa: Idara ya Utafiti wa Jinai inaanzisha mpango wa kukabiliana na ukame katika Kaunti ya Siaya.,,False,False,,
11033,EDU_02113,Education,KUCCPS announces distribution of textbooks and learning materials to schools in Nandi County this December.,KUCCPS yatangaza usambazaji wa vitabu na vifaa vya kujifunza kwa shule katika Kaunti ya Nandi Desemba hii.,,False,False,,
6329,AGR_00409,Agriculture,Notice: KEPHIS will distribute certified rice seed to farmers in Lamu County this August.,Taarifa: KEPHIS itagawanya mbegu za mchele zilizoidhinishwa kwa wakulima katika Kaunti ya Lamu Agosti hii.,,False,False,,
7684,AGR_01764,Agriculture,AFA advises milk producers in Kisii County to take advantage of the guaranteed minimum price ahead of the harvest season.,AFA inashauri wazalishaji wa maziwa katika Kaunti ya Kisii kuchukua faida ya bei ya chini inayothibitishwa kabla ya msimu wa mavuno.,,False,False,,
9403,EDU_00483,Education,Notice: KNEC announces free day secondary education enrollment dates for schools in Isiolo County.,Taarifa: KNEC inatangaza tarehe za kujiandikisha za siku za bure za elimu ya sekondari kwa shule katika Wilaya ya Isiolo.,,False,False,,
12677,SEC_00757,Security & Safety,NPS alerts residents of Bungoma County to a rise in burglary cases and advises the public to avoid sharing personal security details with strangers.,NPS inawaonya wakazi wa Kaunti ya Bungoma juu ya kuongezeka kwa kesi za wizi na inashauri umma waepuke kushiriki maelezo ya usalama wa kibinafsi na wageni.,,False,False,,
16051,GOV_01114,Governance,Notice: Office of the Auditor-General will hold a public participation forum on public policy consultations in Kiambu County.,Taarifa: Ofisi ya Mhariri Mkuu itafanya mkutano wa ushiriki wa umma juu ya mashauriano ya sera za umma katika Kaunti ya Kiambu.,,False,False,,
6393,AGR_00473,Agriculture,KALRO urges beans growers in Kajiado County to practice crop rotation to restore soil fertility to improve yields this season.,KALRO inawahimiza wakulima wa maharagwe katika Kajiado County kufanya mazoezi ya mzunguko wa mazao ili kurejesha uzazi wa udongo ili kuboresha mavuno ya msimu huu.,,False,False,,
4864,HEA_01962,Health,Notice: Ministry of Health - Reproductive Health Unit will hold a youth mental wellness forum in Homa Bay County this February. All are welcome.,Taarifa: Wizara ya Afya - Idara ya Afya ya Uzazi itafanya mkutano wa afya ya akili ya vijana katika Kaunti ya Homa Bay Februari hii. Wote wanakaribishwa.,,False,False,,
9681,EDU_00761,Education,HELB reminds youth in Baringo County that HELB funding is available for electrical installation training.,HELB inawakumbusha vijana katika Kaunti ya Baringo kwamba fedha za HELB zinapatikana kwa ajili ya mafunzo ya mitambo ya umeme.,,False,False,,
12601,SEC_00681,Security & Safety,NPS urges the community in Tana River County to join community policing (Nyumba Kumi) initiatives to curb carjacking.,NPS inahimiza jumuiya katika Kaunti ya Tana River kujiunga na mipango ya polisi wa jumuiya (Nyumba Kumi) kuzuia wizi wa magari.,,False,False,,
15608,GOV_00671,Governance,Huduma Kenya invites residents of Mombasa County to attend the public participation forum regarding development planning forums.,Huduma Kenya inawaalika wakazi wa Kaunti ya Mombasa kuhudhuria mkutano wa ushiriki wa umma kuhusu vikao vya mipango ya maendeleo.,,False,False,,
12726,SEC_00806,Security & Safety,NTSA alerts residents of Garissa County to a rise in fraud cases and advises the public to join community policing (Nyumba Kumi) initiatives.,NTSA inawaonya wakazi wa Kaunti ya Garissa juu ya kuongezeka kwa kesi za udanganyifu na inashauri umma kujiunga na mipango ya polisi wa jamii (Nyumba Kumi).,,False,False,,
13765,SEC_01845,Security & Safety,Notice: DPP opens a gender desk offering free legal aid in Tharaka-Nithi County.,Taarifa: DPP inafungua ofisi ya jinsia inayotoa msaada wa kisheria bure katika Kaunti ya Tharaka-Nithi.,,False,False,,
11679,EDU_02759,Education,KICD reminds schools in Embu County to strengthen guidance and counselling services this October.,KICD inakumbusha shule katika Kaunti ya Embu kuimarisha huduma za mwongozo na ushauri mwezi huu wa Oktoba.,,False,False,,
11742,EDU_02822,Education,KNEC reminds schools in Nandi County to strengthen guidance and counselling services this October.,KNEC inawakumbusha shule katika Kaunti ya Nandi kuimarisha huduma za mwongozo na ushauri mwezi huu wa Oktoba.,,False,False,,
16610,GOV_01673,Governance,Judiciary of Kenya urges eligible citizens in Baringo County to participate in voter education.,Mahakama ya Kenya inawasihi raia wanaostahili katika Kaunti ya Baringo kushiriki katika elimu ya wapiga kura.,,False,False,,
11296,EDU_02376,Education,KUCCPS advises students in Kwale County to apply through the online scholarship portal to access school laptops under the digital literacy programme.,KUCCPS inashauri wanafunzi katika Kaunti ya Kwale kuomba kupitia portal ya masomo ya mtandaoni ili kupata kompyuta ndogo za shule chini ya mpango wa kusoma na kuandika digital.,,False,False,,
12115,SEC_00195,Security & Safety,Kenya Red Cross urges motorists and pedestrians in Bungoma County to avoid crossing flooded bridges and rivers to prevent flooding-related incidents.,Msalaba Mwekundu wa Kenya unawahimiza waendesha magari na watembea kwa miguu katika Kaunti ya Bungoma waepuke kuvuka madaraja na mito iliyojaa maji ili kuzuia matukio yanayohusiana na mafuriko.,,False,False,,
5161,HEA_02259,Health,KEMSA encourages residents of Kilifi County not to suffer in silence and to attend a free community counselling session.,KEMSA inawatia moyo wakazi wa Wilaya ya Kilifi wasiteseke kwa utulivu na kuhudhuria kikao cha ushauri wa jamii bila malipo.,,False,False,,
13383,SEC_01463,Security & Safety,IPOA reminds the public in Baringo County to remain vigilant on community early-warning systems.,IPOA inawakumbusha umma katika Kaunti ya Baringo kubaki macho juu ya mifumo ya onyo la mapema la jamii.,,False,False,,
3693,HEA_00791,Health,Division of Disease Surveillance and Response appeals to caregivers in Tharaka-Nithi County to bring their child for growth monitoring as part of the March maternal health drive.,Idara ya Ufuatiliaji na Jibu la Magonjwa inawaomba watunzaji katika Kaunti ya Tharaka-Nithi kumleta mtoto wao kwa ufuatiliaji wa ukuaji kama sehemu ya kampeni ya afya ya mama ya Machi.,,False,False,,
12946,SEC_01026,Security & Safety,DPP alerts residents of Laikipia County to a rise in cattle rustling cases and advises the public to report suspicious activity to the nearest police station.,DPP inawaonya wakazi wa Kaunti ya Laikipia juu ya kuongezeka kwa kesi za wizi wa ng'ombe na inashauri umma kuripoti shughuli za mashaka kwenye kituo cha polisi cha karibu.,,False,False,,
12606,SEC_00686,Security & Safety,Notice: NDMA launches a cattle rustling prevention campaign in Samburu County this September.,Taarifa: NDMA inazindua kampeni ya kuzuia wizi wa ng'ombe katika Kaunti ya Samburu mwezi huu wa Septemba.,,False,False,,
13565,SEC_01645,Security & Safety,NTSA urges residents of Elgeyo-Marakwet County to cooperate with security screening at public venues amid heightened attention to community early-warning systems.,NTSA inawasihi wakazi wa Kaunti ya Elgeyo-Marakwet kushirikiana na uchunguzi wa usalama katika maeneo ya umma wakati wa umakini mkubwa kwa mifumo ya onyo la mapema la jamii.,,False,False,,
5262,HEA_02360,Health,KEMRI reminds the public that free trauma counselling support is available through county health facilities in Kajiado County.,KEMRI inawakumbusha umma kwamba msaada wa bure wa ushauri wa majeraha unapatikana kupitia vituo vya afya vya kaunti katika Kajiado County.,,False,False,,
9113,EDU_00193,Education,Notice: KUCCPS announces school feeding programme enrollment dates for schools in Garissa County.,Taarifa: KUCCPS inatangaza tarehe za kuandikishwa kwa programu ya kulisha shule kwa shule katika Kaunti ya Garissa.,,False,False,,
8488,AGR_02568,Agriculture,Notice: KALRO will conduct a post-harvest handling workshop for farmers in Nyamira County this February.,Taarifa: KALRO itafanya semina ya utunzaji wa baada ya mavuno kwa wakulima katika Kaunti ya Nyamira Februari hii.,,False,False,,
10507,EDU_01587,Education,Ministry of Education conducts a civic education forum on devolution in Marsabit County this July.,Wizara ya Elimu inaongoza jukwaa la elimu ya raia juu ya uhamisho katika Kaunti ya Marsabit Julai hii.,,False,False,,
6210,AGR_00290,Agriculture,Kenya Plant Health Inspectorate Service warns tea farmers in Kiambu County of pest outbreaks and recommends timely intervention.,Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya inawaonya wakulima wa chai katika Kaunti ya Kiambu kuhusu maambukizi ya wadudu na kupendekeza hatua za wakati unaofaa.,,False,False,,
11365,EDU_02445,Education,HELB reminds schools in Kericho County to strengthen guidance and counselling services this November.,HELB inakumbusha shule katika Kaunti ya Kericho kuimarisha huduma za mwongozo na ushauri mwezi huu wa Novemba.,,False,False,,
13781,SEC_01861,Security & Safety,IPOA urges anyone experiencing abuse in Busia County to call the toll-free GBV helpline 1195.,IPOA inamhimiza mtu yeyote anayeona unyanyasaji katika Kaunti ya Busia piga simu kwa simu ya bure ya msaada ya GBV 1195.,,False,False,,
3803,HEA_00901,Health,Notice from SHA (Social Health Authority): nutrition supplementation for infants clinics will run every December at designated health centres in Tharaka-Nithi County.,Taarifa kutoka kwa Shirika la Afya ya Jamii (SHA): virutubisho vya lishe kwa watoto wachanga kliniki zitaendeshwa kila Desemba katika vituo vya afya vilivyochaguliwa katika Kaunti ya Tharaka-Nithi.,,False,False,,
13319,SEC_01399,Security & Safety,NPS reminds the public in Kwale County to remain vigilant on national peace-building.,NPS inakumbusha umma katika Kaunti ya Kwale kuendelea kuwa macho juu ya kujenga amani ya kitaifa.,,False,False,,
3099,HEA_00197,Health,Notice: SHA (Social Health Authority) confirms a dengue fever outbreak alert for Nandi County. Residents are advised to avoid contact with contaminated water sources.,Taarifa: Shirika la Afya ya Jamii (SHA) linathibitisha tahadhari ya kuzuka kwa homa ya dengue kwa Kaunti ya Nandi. Wakazi wanashauriwa kuepuka kuwasiliana na vyanzo vya maji vilivyochafuliwa.,,False,False,,
5889,HEA_02987,Health,Notice: a free medical camp organised by SHA (Social Health Authority) will be held in Bungoma County this April.,Taarifa: kambi ya matibabu ya bure iliyoandaliwa na SHA (Huduma ya Afya ya Jamii) itafanyika katika Kaunti ya Bungoma Aprili hii.,,False,False,,
15916,GOV_00979,Governance,Office of the Auditor-General urges residents of Uasin Gishu County to engage through the county's online participation portal to shape development planning forums.,Ofisi ya Mhariri Mkuu inawasihi wakazi wa Wilaya ya Uasin Gishu kushiriki kupitia portal ya ushiriki wa mtandaoni ya wilaya ili kuunda vikao vya mipango ya maendeleo.,,False,False,,
6243,AGR_00323,Agriculture,Kenya Plant Health Inspectorate Service urges coffee growers in Marsabit County to practice crop rotation to restore soil fertility to improve yields this season.,Huduma ya Ukaguzi wa Afya ya Mimea ya Kenya inawahimiza wakulima wa kahawa katika Kaunti ya Marsabit kufanya mazoezi ya kugeuza mazao ili kurejesha uzazi wa udongo ili kuboresha mavuno ya msimu huu.,,False,False,,
3360,HEA_00458,Health,Public health advisory: Kenya Medical Association warns of increased Rift Valley Fever risk in Kitui County and advises the public to report any suspected cases to community health volunteers.,Ushauri wa afya ya umma: Chama cha Matibabu cha Kenya kinaonya juu ya kuongezeka kwa hatari ya homa ya Rift Valley katika Kaunti ya Kitui na inashauri umma kuripoti visa vyovyote vinavyoshukiwa kwa wajitoleaji wa afya wa jamii.,,False,False,,
12177,SEC_00257,Security & Safety,Communications Authority of Kenya urges motorists and pedestrians in Embu County to heed evacuation orders issued by local administrators to prevent drought-related incidents.,Mamlaka ya Mawasiliano ya Kenya inawasihi waendesha magari na watembea kwa miguu katika Kaunti ya Embu kutii maagizo ya uhamisho yaliyotolewa na wasimamizi wa eneo hilo ili kuzuia matukio yanayohusiana na ukame.,,False,False,,
7111,AGR_01191,Agriculture,Agriculture and Food Authority (AFA) reminds livestock keepers in Mandera County to report sick animals to the nearest veterinary office to protect herd health.,Mamlaka ya Kilimo na Chakula (AFA) inawakumbusha wakulima wa mifugo katika Kaunti ya Mandera kuripoti wanyama wagonjwa kwa ofisi ya veterinari karibu ili kulinda afya ya kundi.,,False,False,,
8969,EDU_00049,Education,HELB encourages out-of-school children in Elgeyo-Marakwet County to apply for the bursary before the deadline under free primary education.,HELB inawatia moyo watoto nje ya shule katika Kaunti ya Elgeyo-Marakwet kuomba bursary kabla ya tarehe ya mwisho ya elimu ya msingi ya bure.,,False,False,,
3701,HEA_00799,Health,Kenya Red Cross reminds expectant mothers in Uasin Gishu County that access to free antenatal care is free of charge at all public facilities.,Msalaba Mwekundu wa Kenya unawakumbusha akina mama wajawazito katika Kaunti ya Uasin Gishu kwamba huduma za bure za uzazi ni za bure katika vituo vyote vya umma.,,False,False,,
15725,GOV_00788,Governance,Judiciary of Kenya invites residents of Kisii County to engage through the county's online participation portal regarding public policy consultations.,Mahakama ya Kenya inawaalika wakazi wa Kaunti ya Kisii kushiriki kupitia portal ya kushiriki mtandaoni ya kaunti kuhusu mashauriano ya sera za umma.,,False,False,,
2947,HEA_00045,Health,SHA (Social Health Authority) urges residents of Tana River County to seek immediate testing at the nearest health facility following a rise in reported HIV/AIDS cases.,Shirika la Afya ya Jamii (SHA) linawahimiza wakazi wa Wilaya ya Tana River wapate upimaji wa haraka katika kituo cha afya cha karibu baada ya ongezeko la visa vya UKIMWI/UKIMWI vilivyoripotiwa.,,False,False,,
17629,GOV_02692,Governance,EACC reminds residents of Nyandarua County that attend the county assembly public session strengthens local governance.,EACC inawakumbusha wakazi wa Kaunti ya Nyandarua wanaohudhuria mkutano wa umma wa mkutano wa kaunti kuimarisha utawala wa mitaa.,,False,False,,
17820,GOV_02883,Governance,Notice: SHA launches the county integrated development plan in Nakuru County.,Taarifa: Shirika la SHA linazindua mpango wa maendeleo ya wilaya katika wilaya ya Nakuru.,,False,False,,
17042,GOV_02105,Governance,E-Citizen announces improved turnaround times for passport services in Elgeyo-Marakwet County.,E-Citizen inatangaza nyakati bora za kurejesha huduma za pasipoti katika Kaunti ya Elgeyo-Marakwet.,,False,False,,
11004,EDU_02084,Education,Notice: KICD opens applications for revision guides for learners in Isiolo County.,Taarifa: KICD inafungua maombi ya miongozo ya marekebisho kwa wanafunzi katika Wilaya ya Isiolo.,,False,False,,
12992,SEC_01072,Security & Safety,Kenya Red Cross reminds residents of Mombasa County that reporting theft promptly helps keep neighbourhoods safe.,Msalaba Mwekundu wa Kenya unawakumbusha wakazi wa Kaunti ya Mombasa kwamba kuripoti wizi mara moja husaidia kuweka majirani salama.,,False,False,,
9213,EDU_00293,Education,KUCCPS reminds parents in Samburu County that bursary allocation registration is open this March.,KUCCPS inawakumbusha wazazi katika Kaunti ya Samburu kwamba usajili wa utoaji wa ruzuku umefunguliwa Machi hii.,,False,False,,
12866,SEC_00946,Security & Safety,IPOA urges the community in Makueni County to avoid sharing personal security details with strangers to curb cattle rustling.,IPOA inahimiza jumuiya katika Kaunti ya Makueni kuepuka kushiriki maelezo ya usalama wa kibinafsi na wageni ili kuzuia wizi wa ng'ombe.,,False,False,,
12360,SEC_00440,Security & Safety,Notice: IPOA activates an emergency response plan for drought in Mandera County.,Taarifa: IPOA inaamsha mpango wa majibu ya dharura kwa ukame katika Kaunti ya Mandera.,,False,False,,
16384,GOV_01447,Governance,Office of the Registrar of Political Parties encourages first-time voters in Kajiado County to verify their details via SMS to 70000.,Ofisi ya Mwandishi wa Vyama vya Siasa inawatia moyo wapiga kura kwa mara ya kwanza katika Kajiado County kuthibitisha maelezo yao kupitia SMS kwa 70000.,,False,False,,
11921,SEC_00001,Security & Safety,Directorate of Criminal Investigations reminds residents of Turkana County to observe speed limits and use designated pedestrian crossings during this road accidents season.,Kurugenzi ya Utafiti wa Jinai inawakumbusha wakazi wa Kaunti ya Turkana kuzingatia mipaka ya kasi na kutumia njia za kutembea zilizoainishwa wakati wa msimu huu wa ajali za barabarani.,,False,False,,
5965,AGR_00045,Agriculture,KEPHIS warns sweet potatoes farmers in Siaya County of pest outbreaks and recommends timely intervention.,KEPHIS inawaonya wakulima wa viazi katika Kaunti ya Siaya kuhusu maambukizi ya wadudu na kupendekeza hatua za wakati unaofaa.,,False,False,,
4446,HEA_01544,Health,Public notice: SHA (Social Health Authority) will host a free food safety outreach in Kericho County this April.,Taarifa ya umma: Shirika la Afya ya Jamii (SHA) litaandaa kampeni ya bure ya usalama wa chakula katika Kaunti ya Kericho Aprili hii.,,False,False,,
9522,EDU_00602,Education,TSC reminds youth in Vihiga County that HELB funding is available for motor vehicle mechanics training.,TSC inawakumbusha vijana katika Kaunti ya Vihiga kwamba fedha za HELB zinapatikana kwa mafunzo ya mitambo ya magari.,,False,False,,
15748,GOV_00811,Governance,OGP invites residents of Nakuru County to submit written memoranda before the deadline regarding development planning forums.,OGP inawaalika wakazi wa Kaunti ya Nakuru kuwasilisha maandishi ya maandishi kabla ya tarehe ya mwisho kuhusiana na vikao vya mipango ya maendeleo.,,False,False,,
8697,AGR_02777,Agriculture,Ministry of Agriculture and Livestock Development invites farmers in Narok County to a free training on post-harvest handling this January.,Wizara ya Kilimo na Maendeleo ya Wanyama inawaalika wakulima katika Kaunti ya Narok kwa mafunzo ya bure juu ya utunzaji wa baada ya mavuno Januari hii.,,False,False,,
9019,EDU_00099,Education,KMTC reminds parents in Makueni County that bursary allocation registration is open this October.,KMTC inawakumbusha wazazi katika Kaunti ya Makueni kwamba usajili wa utoaji wa ruzuku umefunguliwa Oktoba hii.,,False,False,,
4843,HEA_01941,Health,SHA (Social Health Authority) encourages residents of Nyandarua County not to suffer in silence and to attend a free community counselling session.,Shirika la Afya ya Jamii (SHA) linawatia moyo wakazi wa Kaunti ya Nyandarua wasiteseke kwa utulivu na kuhudhuria kikao cha ushauri wa jamii bila malipo.,,False,False,,
16622,GOV_01685,Governance,Office of the Registrar of Political Parties encourages first-time voters in Vihiga County to visit the nearest IEBC registration centre.,Ofisi ya Mwandishi wa Vyama vya Siasa inawatia moyo wapiga kura kwa mara ya kwanza katika Kaunti ya Vihiga kutembelea kituo cha kusajili cha IEBC kilicho karibu.,,False,False,,
